"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"Digoxin","Digoxin","HMDB0001917","2724385","C06956","C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O","1"
"PGP(16:0/16:1(9Z))","PGP(16:0/16:1(9Z))","HMDB0013473","53481795",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)O)O)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PGP(16:1(9Z)/16:0)","PGP(16:1(9Z)/16:0)","HMDB0013487","53481807",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](COP(=O)(O)O)O","1"
"PC(14:1(9Z)/22:2(13Z,16Z))","PC(14:1(9Z)/22:2(13Z,16Z))","HMDB0007921","52922294","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/20:3(5Z,8Z,11Z))","PC(16:0/20:3(5Z,8Z,11Z))","HMDB0007980","24778715","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PC(16:0/20:3(8Z,11Z,14Z))","PC(16:0/20:3(8Z,11Z,14Z))","HMDB0007981","24778719","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/20:2(11Z,14Z))","PC(16:1(9Z)/20:2(11Z,14Z))","HMDB0008012","52922461","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:0/18:3(6Z,9Z,12Z))","PC(18:0/18:3(6Z,9Z,12Z))","HMDB0008040","52922655","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:0/18:3(9Z,12Z,15Z))","PC(18:0/18:3(9Z,12Z,15Z))","HMDB0008041","52922657","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(11Z)/18:2(9Z,12Z))","PC(18:1(11Z)/18:2(9Z,12Z))","HMDB0008072","53478723","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:1(9Z)/18:2(9Z,12Z))","PC(18:1(9Z)/18:2(9Z,12Z))","HMDB0008105","24778939","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:2(9Z,12Z)/18:1(11Z))","PC(18:2(9Z,12Z)/18:1(11Z))","HMDB0008136","53478785","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:2(9Z,12Z)/18:1(9Z))","PC(18:2(9Z,12Z)/18:1(9Z))","HMDB0008137","52922727","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(6Z,9Z,12Z)/18:0)","PC(18:3(6Z,9Z,12Z)/18:0)","HMDB0008168","52922781","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/18:0)","PC(18:3(9Z,12Z,15Z)/18:0)","HMDB0008201","52922843","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:2(11Z,14Z)/16:1(9Z))","PC(20:2(11Z,14Z)/16:1(9Z))","HMDB0008332","52923163","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(5Z,8Z,11Z)/16:0)","PC(20:3(5Z,8Z,11Z)/16:0)","HMDB0008364","53478949","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(8Z,11Z,14Z)/16:0)","PC(20:3(8Z,11Z,14Z)/16:0)","HMDB0008397","52923221","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:2(13Z,16Z)/14:1(9Z))","PC(22:2(13Z,16Z)/14:1(9Z))","HMDB0008591","52923553","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"Phosphoribosylformylglycineamidine","Phosphoribosylformylglycineamidine","HMDB0000999","440417","C04640","C([C@@H]1[C@H]([C@H]([C@@H](O1)N=C(CNC=O)N)O)O)OP(=O)(O)O","1"
"5'-phosphoribosyl-a-N-formylglycineamidine","5'-phosphoribosyl-a-N-formylglycineamidine","HMDB0002305","154","C04640","C(C1C(C(C(O1)N=C(CNC=O)N)O)O)OP(=O)(O)O","1"
"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))","PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z))","HMDB0008457","53479053","C00157","CCCCCC/C=C\CCCCCCCC/C=C\OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))","PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))","HMDB0008458","53479055","C00157","CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z))","PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(11Z))","HMDB0008490","53479119","C00157","CCCCCC/C=C\CCCCCCCC/C=C\OC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z))","PC(20:4(8Z,11Z,14Z,17Z)/P-18:1(9Z))","HMDB0008491","53479121","C00157","CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0)","PC(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:0)","HMDB0008522","53479141","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0)","PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-16:0)","HMDB0008685","53479333","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0)","PC(22:5(7Z,10Z,13Z,16Z,19Z)/P-16:0)","HMDB0008718","53479399","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(P-16:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0011227","53480695",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z))","PC(P-16:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0011228","53480697",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0011255","52923964",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0011286","53480763",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(dm18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","PC(dm18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","HMDB11287","53480765",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(P-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PC(P-18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0011319","53480821",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(P-18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PC(P-18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0011320","53480823",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(o-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(o-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0013409","16759366",NA,"CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"N-Acetylgalactosamine 4-sulphate","N-Acetylgalactosamine 4-sulphate","HMDB0000781","446101","C16265","CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)CO)OS(=O)(=O)O)O","1"
"N-Acetylglucosamine 6-sulfate","N-Acetylglucosamine 6-sulfate","HMDB0000814","440235","C04132","CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)COS(=O)(=O)O)O)O","1"
"N-Acetylgalactosamine 6-sulfate","N-Acetylgalactosamine 6-sulfate","HMDB0000841","193456",NA,"CC(=O)N[C@@H](C=O)[C@H]([C@H]([C@@H](COS(=O)(=O)O)O)O)O","1"
