"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PE(20:4(8Z,11Z,14Z,17Z)/P-16:0)","PE(20:4(8Z,11Z,14Z,17Z)/P-16:0)","HMDB0009444","53479828","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-16:0/20:4(5Z,8Z,11Z,14Z))","PE(P-16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0011352","52925126",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-16:0/20:4(8Z,11Z,14Z,17Z))","PE(P-16:0/20:4(8Z,11Z,14Z,17Z))","HMDB0011353","53480847",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:0/18:4(6Z,9Z,12Z,15Z))","PE(P-18:0/18:4(6Z,9Z,12Z,15Z))","HMDB0011379","52925082",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))","PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0011410","53480870",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/18:3(9Z,12Z,15Z))","PE(P-18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0011411","53480871",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(9Z)/18:3(6Z,9Z,12Z))","PE(P-18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0011443","53480899",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(9Z)/18:3(9Z,12Z,15Z))","PE(P-18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0011444","53480900",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PS(14:0/18:2(9Z,12Z))","PS(14:0/18:2(9Z,12Z))","HMDB0012336","52926034",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PS(14:1(9Z)/18:1(9Z))","PS(14:1(9Z)/18:1(9Z))","HMDB0012346","52925230",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:1(9Z)/16:1(9Z))","PS(16:1(9Z)/16:1(9Z))","HMDB0012366","52926071",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:1(9Z)/14:1(9Z))","PS(18:1(9Z)/14:1(9Z))","HMDB0012386","52925434",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCC","1"
"PS(18:2(9Z,12Z)/14:0)","PS(18:2(9Z,12Z)/14:0)","HMDB0012396","52925452",NA,"CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PG(16:0/18:3(6Z,9Z,12Z))","PG(16:0/18:3(6Z,9Z,12Z))","HMDB0010576","52927171",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(16:0/18:3(9Z,12Z,15Z))","PG(16:0/18:3(9Z,12Z,15Z))","HMDB0010577","52927236",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(16:1(9Z)/18:2(9Z,12Z))","PG(16:1(9Z)/18:2(9Z,12Z))","HMDB0010590","52927166",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/16:1(9Z))","PG(18:2(9Z,12Z)/16:1(9Z))","HMDB0010646","52926611",NA,"CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(6Z,9Z,12Z)/16:0)","PG(18:3(6Z,9Z,12Z)/16:0)","HMDB0010660","52926637",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/16:0)","PG(18:3(9Z,12Z,15Z)/16:0)","HMDB0010675","52927218",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PE(O-16:1(1Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(O-16:1(1Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0005780","5283497","C00350","CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))","HMDB0009479","53479841","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))","HMDB0009480","53479842","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)","HMDB0009708","53479983","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0011420","53480880",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(P-18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0011453","53480910",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(16:0/18:1(11Z))","PG(16:0/18:1(11Z))","HMDB0010573","5289145",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PG(16:0/18:1(9Z))","PG(16:0/18:1(9Z))","HMDB0010574","52941750",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PG(16:1(9Z)/18:0)","PG(16:1(9Z)/18:0)","HMDB0010587","52926476",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:0/16:1(9Z))","PG(18:0/16:1(9Z))","HMDB0010601","52927152",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PG(18:1(11Z)/16:0)","PG(18:1(11Z)/16:0)","HMDB0010615","53480614",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:1(9Z)/16:0)","PG(18:1(9Z)/16:0)","HMDB0010630","52927225",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PS(16:0/16:0)","PS(16:0/16:0)","HMDB0000614","9547090","C02737","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCCCC","1"
"PS(14:0/18:0)","PS(14:0/18:0)","HMDB0012334","52926035",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:0/14:0)","PS(18:0/14:0)","HMDB0012374","52926086",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCC","1"
"Diadenosine triphosphate","Diadenosine triphosphate","HMDB0001155","14464643","C06197","C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]4[C@@H]([C@@H]([C@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O","1"
"PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0008946","9546799","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008977","53479601","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008978","53479602","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009038","53479637","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009071","52924896","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","PE(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009102","52924893","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))","PE(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009103","53479663","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))","PE(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0009133","53479674","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))","PE(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0009134","52924402","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))","PE(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))","HMDB0009166","53479686","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","PE(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","HMDB0009167","52924430","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))","PE(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))","HMDB0009198","52924460","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))","PE(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009294","52924588","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))","PE(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))","HMDB0009325","53479751","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))","PE(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))","HMDB0009326","53479752","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))","PE(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))","HMDB0009358","52924617","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","PE(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","HMDB0009359","52924618","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","PE(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0009390","52924646","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))","PE(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))","HMDB0009423","53479807","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))","HMDB0009454","53479832","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))","HMDB0009455","52924873","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))","PE(22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))","HMDB0009617","53479913","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))","PE(22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))","HMDB0009650","53479946","C00350","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0009682","52924862","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PS(16:0/18:0)","PS(16:0/18:0)","HMDB0012356","52926014",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:0/16:0)","PS(18:0/16:0)","HMDB0012376","52925997",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCCCC","1"
"Coenzyme A","Coenzyme A","HMDB0001423","87642","C00010","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O","1"
"PG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0010595","52927164",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","HMDB0010651","52926616",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","PG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","HMDB0010652","52926617",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","PG(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","HMDB0010665","52926644",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","PG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","HMDB0010680","52926673",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(16:0/20:4(5Z,8Z,11Z,14Z))","PG(16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0010580","24779550",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(16:1(9Z)/20:3(5Z,8Z,11Z))","PG(16:1(9Z)/20:3(5Z,8Z,11Z))","HMDB0010593","53480607",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(16:1(9Z)/20:3(8Z,11Z,14Z))","PG(16:1(9Z)/20:3(8Z,11Z,14Z))","HMDB0010594","52926484",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/18:3(6Z,9Z,12Z))","PG(18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0010621","53480620",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/18:3(9Z,12Z,15Z))","PG(18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0010622","53480621",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:1(9Z)/18:3(6Z,9Z,12Z))","PG(18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0010636","52926595",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/18:3(9Z,12Z,15Z))","PG(18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0010637","52927145",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:2(9Z,12Z)/18:2(9Z,12Z))","PG(18:2(9Z,12Z)/18:2(9Z,12Z))","HMDB0010650","52927219",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PG(18:3(6Z,9Z,12Z)/18:1(11Z))","PG(18:3(6Z,9Z,12Z)/18:1(11Z))","HMDB0010663","53480637",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(6Z,9Z,12Z)/18:1(9Z))","PG(18:3(6Z,9Z,12Z)/18:1(9Z))","HMDB0010664","52926643",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:1(11Z))","PG(18:3(9Z,12Z,15Z)/18:1(11Z))","HMDB0010678","53480641",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:1(9Z))","PG(18:3(9Z,12Z,15Z)/18:1(9Z))","HMDB0010679","52927139",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(16:0/18:0)","PG(16:0/18:0)","HMDB0010572","449008",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:0/16:0)","PG(18:0/16:0)","HMDB0010600","52927153",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCCCCCCCCCC","1"
"PG(16:0/20:3(5Z,8Z,11Z))","PG(16:0/20:3(5Z,8Z,11Z))","HMDB0010578","53480603",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PG(16:0/20:3(8Z,11Z,14Z))","PG(16:0/20:3(8Z,11Z,14Z))","HMDB0010579","52927169",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/18:3(6Z,9Z,12Z))","PG(18:0/18:3(6Z,9Z,12Z))","HMDB0010606","52926580",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/18:3(9Z,12Z,15Z))","PG(18:0/18:3(9Z,12Z,15Z))","HMDB0010607","52926581",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:1(11Z)/18:2(9Z,12Z))","PG(18:1(11Z)/18:2(9Z,12Z))","HMDB0010620","53480619",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
