"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PG(18:1(9Z)/18:1(11Z))","PG(18:1(9Z)/18:1(11Z))","HMDB0010633","53480629",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PG(18:1(9Z)/18:1(9Z))","PG(18:1(9Z)/18:1(9Z))","HMDB0010634","52927248",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PG(18:2(9Z,12Z)/18:0)","PG(18:2(9Z,12Z)/18:0)","HMDB0010647","52927141",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"Glucosylceramide (d18:1/22:0)","Glucosylceramide (d18:1/22:0)","HMDB0004974","6321359","C01190","CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"Galactosylceramide (d18:1/22:0)","Galactosylceramide (d18:1/22:0)","HMDB0010711","53480655","C02686","CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)C(/C=C\CCCCCCCCCCCCC)O","1"
"PC(18:1(9Z)/18:1(9Z))","PC(18:1(9Z)/18:1(9Z))","HMDB0000593","6437081","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(14:0/22:2(13Z,16Z))","PC(14:0/22:2(13Z,16Z))","HMDB0007888","52922236","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/22:1(13Z))","PC(14:1(9Z)/22:1(13Z))","HMDB0007920","53478629","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/20:2(11Z,14Z))","PC(16:0/20:2(11Z,14Z))","HMDB0007979","52922420","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/20:1(11Z))","PC(16:1(9Z)/20:1(11Z))","HMDB0008011","52922459","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/18:2(9Z,12Z))","PC(18:0/18:2(9Z,12Z))","HMDB0008039","6441487","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:1(11Z)/18:1(11Z))","PC(18:1(11Z)/18:1(11Z))","HMDB0008070","24778895","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:1(11Z)/18:1(9Z))","PC(18:1(11Z)/18:1(9Z))","HMDB0008071","53478721","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/18:1(11Z))","PC(18:1(9Z)/18:1(11Z))","HMDB0008103","53478765","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:2(9Z,12Z)/18:0)","PC(18:2(9Z,12Z)/18:0)","HMDB0008135","15378085","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/16:1(9Z))","PC(20:1(11Z)/16:1(9Z))","HMDB0008299","52923103","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(20:2(11Z,14Z)/16:0)","PC(20:2(11Z,14Z)/16:0)","HMDB0008331","52923161","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:1(13Z)/14:1(9Z))","PC(22:1(13Z)/14:1(9Z))","HMDB0008559","53479167","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(22:2(13Z,16Z)/14:0)","PC(22:2(13Z,16Z)/14:0)","HMDB0008590","52923551","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/P-18:1(11Z))","PC(18:0/P-18:1(11Z))","HMDB0008062","53478707","C00157","CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PC(18:0/P-18:1(9Z))","PC(18:0/P-18:1(9Z))","HMDB0008063","53478709","C00157","CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PC(18:1(11Z)/P-18:0)","PC(18:1(11Z)/P-18:0)","HMDB0008094","53478759","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/P-18:0)","PC(18:1(9Z)/P-18:0)","HMDB0008127","53478779","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/P-16:0)","PC(20:1(11Z)/P-16:0)","HMDB0008324","53478911","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-16:0/20:1(11Z))","PC(P-16:0/20:1(11Z))","HMDB0011216","52923904",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"PC(P-18:0/18:1(11Z))","PC(P-18:0/18:1(11Z))","HMDB0011242","53480707",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(P-18:0/18:1(9Z))","PC(P-18:0/18:1(9Z))","HMDB0011243","42607428",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(P-18:1(11Z)/18:0)","PC(P-18:1(11Z)/18:0)","HMDB0011274","53480739",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-18:1(9Z)/18:0)","PC(P-18:1(9Z)/18:0)","HMDB0011307","53480797",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(o-18:0/18:2(9Z,12Z))","PC(o-18:0/18:2(9Z,12Z))","HMDB0013418","6443070",NA,"CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(o-18:1(9Z)/18:1(11Z))","PC(o-18:1(9Z)/18:1(11Z))","HMDB0013428","53481725",NA,"CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PI(16:0/16:1(9Z))","PI(16:0/16:1(9Z))","HMDB0009779",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(16:1(9Z)/16:0)","PI(16:1(9Z)/16:0)","HMDB0009797",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(16:0/16:0)","PI(16:0/16:0)","HMDB0009778","24779556","C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"Glucosylceramide","Glucosylceramide","HMDB0000140","53477677","C01190","CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1[C@@H]([C@H](C([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"Glucosylceramide (d18:1/24:0)","Glucosylceramide (d18:1/24:0)","HMDB0004978","6321361",NA,"CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"PG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0010629","53480628",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0010644","52926308",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0010657","53480635",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0010658","53480636",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","PG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0010671","52926660",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","PG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0010686","52926688",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PI(16:0/18:1(11Z))","PI(16:0/18:1(11Z))","HMDB0009782",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(16:0/18:1(9Z))","PI(16:0/18:1(9Z))","HMDB0009783",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(16:1(9Z)/18:0)","PI(16:1(9Z)/18:0)","HMDB0009799",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"PI(18:0/16:1(9Z))","PI(18:0/16:1(9Z))","HMDB0009806",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(18:1(11Z)/16:0)","PI(18:1(11Z)/16:0)","HMDB0009822",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(18:1(9Z)/16:0)","PI(18:1(9Z)/16:0)","HMDB0009834",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(16:0/20:2(11Z,14Z))","PI(16:0/20:2(11Z,14Z))","HMDB0009786",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC","1"
"PI(18:0/18:2(9Z,12Z))","PI(18:0/18:2(9Z,12Z))","HMDB0009809",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC","1"
"PI(18:1(11Z)/18:1(11Z))","PI(18:1(11Z)/18:1(11Z))","HMDB0009824",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(18:1(11Z)/18:1(9Z))","PI(18:1(11Z)/18:1(9Z))","HMDB0009825",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(18:1(9Z)/18:1(11Z))","PI(18:1(9Z)/18:1(11Z))","HMDB0009836",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(18:1(9Z)/18:1(9Z))","PI(18:1(9Z)/18:1(9Z))","HMDB0009837",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(18:2(9Z,12Z)/18:0)","PI(18:2(9Z,12Z)/18:0)","HMDB0009847",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"PI(20:2(11Z,14Z)/16:0)","PI(20:2(11Z,14Z)/16:0)","HMDB0009875",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PIP(16:0/18:1(11Z))","PIP(16:0/18:1(11Z))","HMDB0009924","53480122","C00626","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PIP(16:0/18:1(9Z))","NA","NA","NA","NA","NA","0"
"PIP(18:0/16:1(9Z))","PIP(18:0/16:1(9Z))","HMDB0009947","53480142","C00626","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PIP(18:1(11Z)/16:0)","PIP(18:1(11Z)/16:0)","HMDB0009958","53480153","C00626","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O","1"
"PIP(18:1(9Z)/16:0)","PIP(18:1(9Z)/16:0)","HMDB0009970","53480165","C00626","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O","1"
"PIP(16:0/22:2(13Z,16Z))","PIP(16:0/22:2(13Z,16Z))","HMDB0009933","131750484","C00626","CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(=O)(O)O)C1O)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC","1"
"PIP(18:1(15Z)/20:1(11Z))","PIP(18:1(15Z)/20:1(11Z))","HMDB0009969","131750495","C00626","CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(=O)(O)O)C1O","1"
"PIP(18:1(9Z)/20:1(11Z))","PIP(18:1(9Z)/20:1(11Z))","HMDB0009977","131750497","C00626","CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(=O)(O)O)C1O","1"
"PIP(18:2(9Z,12Z)/20:0)","PIP(18:2(9Z,12Z)/20:0)","HMDB0009988","53480182","C00626","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O","1"
"PIP(20:0/18:2(9Z,12Z))","PIP(20:0/18:2(9Z,12Z))","HMDB0009997","131750505","C00626","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(=O)(O)O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC","1"
"PIP(20:1(11Z)/18:1(11Z))","PIP(20:1(11Z)/18:1(11Z))","HMDB0009999","53480193","C00626","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PIP(20:1(11Z)/18:1(9Z))","PIP(20:1(11Z)/18:1(9Z))","HMDB0010000","131750506","C00626","CCCCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(=O)(O)O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PIP(20:2(11Z,14Z)/18:0)","PIP(20:2(11Z,14Z)/18:0)","HMDB0010002","53480196","C00626","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)O[C@@H]1C([C@@H](C(C(C1O)O)O)OP(=O)(O)O)O","1"
"PIP(22:2(13Z,16Z)/16:0)","PIP(22:2(13Z,16Z)/16:0)","HMDB0010023","131750513","C00626","CCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](OP(=O)(O)O)C1O","1"
