"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"DG(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)/0:0)","DG(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)/0:0)","HMDB0007685","53478441",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"DG(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/0:0)","DG(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/0:0)","HMDB0007712","53478465",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/0:0)","DG(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/0:0)","HMDB0007741","53478494",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z)/0:0)","DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z)/0:0)","HMDB0007768","53478519",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)/0:0)","DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)/0:0)","HMDB0007769","53478520",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(14:1(9Z)/P-16:0)","PC(14:1(9Z)/P-16:0)","HMDB0007928","53478639","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/P-18:1(11Z))","PE(15:0/P-18:1(11Z))","HMDB0008918","53479585","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(15:0/P-18:1(9Z))","PE(15:0/P-18:1(9Z))","HMDB0008919","53479586","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PC(P-16:0/14:1(9Z))","PC(P-16:0/14:1(9Z))","HMDB0011204","52923876",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(P-18:1(11Z)/15:0)","PE(P-18:1(11Z)/15:0)","HMDB0011403","53480863",NA,"CCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(9Z)/15:0)","PE(P-18:1(9Z)/15:0)","HMDB0011436","53480892",NA,"CCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PC(o-16:1(9Z)/14:1(9Z))","PC(o-16:1(9Z)/14:1(9Z))","HMDB0013410","53481703",NA,"CCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(18:0/22:4(7Z,10Z,13Z,16Z)/0:0)","DG(18:0/22:4(7Z,10Z,13Z,16Z)/0:0)","HMDB0007176","9543859",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(18:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","DG(18:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","HMDB0007197","53478072",NA,"CCCCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:2(9Z,12Z)/22:2(13Z,16Z)/0:0)","DG(18:2(9Z,12Z)/22:2(13Z,16Z)/0:0)","HMDB0007262","9543868",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(18:3(6Z,9Z,12Z)/22:1(13Z)/0:0)","DG(18:3(6Z,9Z,12Z)/22:1(13Z)/0:0)","HMDB0007290","53478132",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(18:3(9Z,12Z,15Z)/22:1(13Z)/0:0)","DG(18:3(9Z,12Z,15Z)/22:1(13Z)/0:0)","HMDB0007319","9543856",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"DG(18:4(6Z,9Z,12Z,15Z)/22:0/0:0)","DG(18:4(6Z,9Z,12Z,15Z)/22:0/0:0)","HMDB0007347","53478176",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:0/20:4(5Z,8Z,11Z,14Z)/0:0)","DG(20:0/20:4(5Z,8Z,11Z,14Z)/0:0)","HMDB0007373","9543830","C00165","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:0/20:4(8Z,11Z,14Z,17Z)/0:0)","DG(20:0/20:4(8Z,11Z,14Z,17Z)/0:0)","HMDB0007374","53478197",NA,"CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","DG(20:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","HMDB0007400","53478214",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"DG(20:1(11Z)/20:3(8Z,11Z,14Z)/0:0)","DG(20:1(11Z)/20:3(8Z,11Z,14Z)/0:0)","HMDB0007401","9543829",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:2(11Z,14Z)/20:2(11Z,14Z)/0:0)","DG(20:2(11Z,14Z)/20:2(11Z,14Z)/0:0)","HMDB0007428","9543828",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(20:3(5Z,8Z,11Z)/20:1(11Z)/0:0)","DG(20:3(5Z,8Z,11Z)/20:1(11Z)/0:0)","HMDB0007456","53478251",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"DG(20:3(8Z,11Z,14Z)/20:1(11Z)/0:0)","DG(20:3(8Z,11Z,14Z)/20:1(11Z)/0:0)","HMDB0007485","53478280",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:4(5Z,8Z,11Z,14Z)/20:0/0:0)","DG(20:4(5Z,8Z,11Z,14Z)/20:0/0:0)","HMDB0007513","53478299",NA,"CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:4(8Z,11Z,14Z,17Z)/20:0/0:0)","DG(20:4(8Z,11Z,14Z,17Z)/20:0/0:0)","HMDB0007542","53478320",NA,"CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:0/18:4(6Z,9Z,12Z,15Z)/0:0)","DG(22:0/18:4(6Z,9Z,12Z,15Z)/0:0)","HMDB0007599","53478370",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:1(13Z)/18:3(6Z,9Z,12Z)/0:0)","DG(22:1(13Z)/18:3(6Z,9Z,12Z)/0:0)","HMDB0007626","53478391",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(22:1(13Z)/18:3(9Z,12Z,15Z)/0:0)","DG(22:1(13Z)/18:3(9Z,12Z,15Z)/0:0)","HMDB0007627","53478392",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"DG(22:2(13Z,16Z)/18:2(9Z,12Z)/0:0)","DG(22:2(13Z,16Z)/18:2(9Z,12Z)/0:0)","HMDB0007654","53478414",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(22:4(7Z,10Z,13Z,16Z)/18:0/0:0)","DG(22:4(7Z,10Z,13Z,16Z)/18:0/0:0)","HMDB0007680","53478436",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"SM(d18:1/14:0)","SM(d18:1/14:0)","HMDB0012097","11433862",NA,"CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCC)O","1"
"PE(18:3(6Z,9Z,12Z)/P-16:0)","PE(18:3(6Z,9Z,12Z)/P-16:0)","HMDB0009147","53479681","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/P-16:0)","PE(18:3(9Z,12Z,15Z)/P-16:0)","HMDB0009180","53479693","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-16:0/18:3(6Z,9Z,12Z))","PE(P-16:0/18:3(6Z,9Z,12Z))","HMDB0011344","52925052",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-16:0/18:3(9Z,12Z,15Z))","PE(P-16:0/18:3(9Z,12Z,15Z))","HMDB0011345","52925053",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"Pentacarboxylporphyrin I","Pentacarboxylporphyrin I","HMDB0000789",NA,NA,"CC1=C(CCC(O)=O)/C2=C/C3=C(CCC(O)=O)C(CC(O)=O)=C(N3)\C=C3/N=C(/C=C4\N=C(\C=C\1/N\2)C(C)=C4CCC(O)=O)C(C)=C3CCC(O)=O","1"
"PE(16:1(9Z)/P-18:1(11Z))","PE(16:1(9Z)/P-18:1(11Z))","HMDB0008984","53479607","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(16:1(9Z)/P-18:1(9Z))","PE(16:1(9Z)/P-18:1(9Z))","HMDB0008985","53479608","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:2(9Z,12Z)/P-16:0)","PE(18:2(9Z,12Z)/P-16:0)","HMDB0009114","53479669","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-16:0/18:2(9Z,12Z))","PE(P-16:0/18:2(9Z,12Z))","HMDB0011343","52925127",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/16:1(9Z))","PE(P-18:1(11Z)/16:1(9Z))","HMDB0011405","53480865",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(P-18:1(9Z)/16:1(9Z))","PE(P-18:1(9Z)/16:1(9Z))","HMDB0011438","53480894",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"Glucosylceramide (d18:1/16:0)","Glucosylceramide (d18:1/16:0)","HMDB0004971","6321355","C01190","CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"Galactosylceramide (d18:1/16:0)","Galactosylceramide (d18:1/16:0)","HMDB0010708","53480652","C02686","CCCCCCCCCCCCCCCC(=O)NC(CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)C(/C=C\CCCCCCCCCCCCC)O","1"
"PC(15:0/P-16:0)","PC(15:0/P-16:0)","HMDB0007961","53478661","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(16:0/P-18:0)","PE(16:0/P-18:0)","HMDB0008950","53479593","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/P-16:0)","PE(18:0/P-16:0)","HMDB0009015","53479614","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCCCCCCCC","1"
"PE(P-16:0e/18:1(9Z))","PE(P-16:0e/18:1(9Z))","HMDB0011157","42607455",NA,"CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(P-16:0/15:0)","PC(P-16:0/15:0)","HMDB0011205","52923878",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC","1"
"PE(P-16:0/18:0)","PE(P-16:0/18:0)","HMDB0011340","52925051",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:0/16:0)","PE(P-18:0/16:0)","HMDB0011371","52925073",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC","1"
"(a-D-mannosyl)2-b-D-mannosyl-N-acetylglucosamine","(a-D-mannosyl)2-b-D-mannosyl-N-acetylglucosamine","HMDB0006537","53477854",NA,"CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)CO)O)O[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)CO)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)O)O)O","1"
"Lacto-N-tetraose","Lacto-N-tetraose","HMDB0006566","440993","C06371","CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@H]([C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)CO)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O","1"
"Neolactotetraose","Neolactotetraose","HMDB0006567","121853","C06371","CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@H]([C@H](O[C@H]([C@@H]2O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)CO)O)CO)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O","1"
"Alpha-D-Manp-(1 -> 2)-a-D-Manp-(1 -> 2)-a-D-Manp-(1 -> 3)-b-D-Manp-(1 -> 4)-D-GlcNAcp","Alpha-D-Manp-(1 -> 2)-a-D-Manp-(1 -> 2)-a-D-Manp-(1 -> 3)-b-D-Manp-(1 -> 4)-D-GlcNAcp","HMDB0006699","53477881",NA,"CC(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O[C@@H]2C([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O","1"
"DG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","DG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0007527","9543946",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","DG(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0007556","53478334",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](CO)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)","DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)","HMDB0007583","53478356",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)","DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)","HMDB0007584","9543945",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","DG(22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","HMDB0007723","53478476",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","DG(22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","HMDB0007752","53478505",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/0:0)","DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/0:0)","HMDB0007779","53478530",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](CO)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z)/0:0)","DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z)/0:0)","HMDB0007780","53478531",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@@H](CO)COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(14:0/P-16:0)","PC(14:0/P-16:0)","HMDB0007895","53478615","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/P-18:0)","PE(15:0/P-18:0)","HMDB0008917","53479584","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PC(P-16:0/14:0)","PC(P-16:0/14:0)","HMDB0011203","52923874",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC","1"
"PE(P-18:0/15:0)","PE(P-18:0/15:0)","HMDB0011370","52925071",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCC","1"
"PC(o-14:0/16:1(9Z))","PC(o-14:0/16:1(9Z))","HMDB0013402","24779277",NA,"CCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(o-16:0/14:1(9Z))","PC(o-16:0/14:1(9Z))","HMDB0013403","52923736",NA,"CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(o-14:0/16:0)","PC(o-14:0/16:0)","HMDB0013341","24779275",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(14:1(9Z)/P-18:1(11Z))","PC(14:1(9Z)/P-18:1(11Z))","HMDB0007930","53478643","C00157","CCCCCC/C=C\CCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(14:1(9Z)/P-18:1(9Z))","PC(14:1(9Z)/P-18:1(9Z))","HMDB0007931","53478645","C00157","CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-18:1(11Z)/14:1(9Z))","PC(P-18:1(11Z)/14:1(9Z))","HMDB0011270","53480731",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(P-18:1(9Z)/14:1(9Z))","PC(P-18:1(9Z)/14:1(9Z))","HMDB0011303","53480789",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(14:0/20:2(11Z,14Z))","PE(14:0/20:2(11Z,14Z))","HMDB0008835","52924121","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(14:1(9Z)/20:1(11Z))","PE(14:1(9Z)/20:1(11Z))","HMDB0008867","52924146","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/18:2(9Z,12Z))","PE(16:0/18:2(9Z,12Z))","HMDB0008928","9546747","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/18:1(11Z))","PE(16:1(9Z)/18:1(11Z))","HMDB0008959","53479596","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(16:1(9Z)/18:1(9Z))","PE(16:1(9Z)/18:1(9Z))","HMDB0008960","52924918","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(11Z)/16:1(9Z))","PE(18:1(11Z)/16:1(9Z))","HMDB0009023","53479622","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(18:1(9Z)/16:1(9Z))","PE(18:1(9Z)/16:1(9Z))","HMDB0009056","52924899","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(18:2(9Z,12Z)/16:0)","PE(18:2(9Z,12Z)/16:0)","HMDB0009088","52924895","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:1(11Z)/14:1(9Z))","PE(20:1(11Z)/14:1(9Z))","HMDB0009251","52924545","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(20:2(11Z,14Z)/14:0)","PE(20:2(11Z,14Z)/14:0)","HMDB0009283","52924574","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PC(15:0/16:1(9Z))","PC(15:0/16:1(9Z))","HMDB0007936","24778657","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(16:1(9Z)/15:0)","PC(16:1(9Z)/15:0)","HMDB0008000","52922436","C00157","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(14:0/20:1(11Z))","PE(14:0/20:1(11Z))","HMDB0008834","52924120","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"PE(14:1(9Z)/20:0)","PE(14:1(9Z)/20:0)","HMDB0008866","52924145","C00350","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/18:1(11Z))","PE(16:0/18:1(11Z))","HMDB0008926","9546726","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
