"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PE(18:1(11Z)/14:0)","PE(18:1(11Z)/14:0)","HMDB0009019","53479618","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/14:0)","PE(18:1(9Z)/14:0)","HMDB0009052","52924900","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PE(14:1(9Z)/P-18:1(11Z))","PE(14:1(9Z)/P-18:1(11Z))","HMDB0008885","53479573","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(14:1(9Z)/P-18:1(9Z))","PE(14:1(9Z)/P-18:1(9Z))","HMDB0008886","53479574","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(11Z)/14:1(9Z))","PE(P-18:1(11Z)/14:1(9Z))","HMDB0011402","53480862",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(P-18:1(9Z)/14:1(9Z))","PE(P-18:1(9Z)/14:1(9Z))","HMDB0011435","53480891",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"DG(18:0/22:4(7Z,10Z,13Z,16Z)/0:0)","DG(18:0/22:4(7Z,10Z,13Z,16Z)/0:0)","HMDB0007176","9543859",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(18:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","DG(18:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","HMDB0007197","53478072",NA,"CCCCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"DG(18:2(9Z,12Z)/22:2(13Z,16Z)/0:0)","DG(18:2(9Z,12Z)/22:2(13Z,16Z)/0:0)","HMDB0007262","9543868",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(18:3(6Z,9Z,12Z)/22:1(13Z)/0:0)","DG(18:3(6Z,9Z,12Z)/22:1(13Z)/0:0)","HMDB0007290","53478132",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(18:3(9Z,12Z,15Z)/22:1(13Z)/0:0)","DG(18:3(9Z,12Z,15Z)/22:1(13Z)/0:0)","HMDB0007319","9543856",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"DG(18:4(6Z,9Z,12Z,15Z)/22:0/0:0)","DG(18:4(6Z,9Z,12Z,15Z)/22:0/0:0)","HMDB0007347","53478176",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:0/20:4(5Z,8Z,11Z,14Z)/0:0)","DG(20:0/20:4(5Z,8Z,11Z,14Z)/0:0)","HMDB0007373","9543830","C00165","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:0/20:4(8Z,11Z,14Z,17Z)/0:0)","DG(20:0/20:4(8Z,11Z,14Z,17Z)/0:0)","HMDB0007374","53478197",NA,"CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(20:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","DG(20:1(11Z)/20:3(5Z,8Z,11Z)/0:0)","HMDB0007400","53478214",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"DG(20:1(11Z)/20:3(8Z,11Z,14Z)/0:0)","DG(20:1(11Z)/20:3(8Z,11Z,14Z)/0:0)","HMDB0007401","9543829",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:2(11Z,14Z)/20:2(11Z,14Z)/0:0)","DG(20:2(11Z,14Z)/20:2(11Z,14Z)/0:0)","HMDB0007428","9543828",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(20:3(5Z,8Z,11Z)/20:1(11Z)/0:0)","DG(20:3(5Z,8Z,11Z)/20:1(11Z)/0:0)","HMDB0007456","53478251",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"DG(20:3(8Z,11Z,14Z)/20:1(11Z)/0:0)","DG(20:3(8Z,11Z,14Z)/20:1(11Z)/0:0)","HMDB0007485","53478280",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:4(5Z,8Z,11Z,14Z)/20:0/0:0)","DG(20:4(5Z,8Z,11Z,14Z)/20:0/0:0)","HMDB0007513","53478299",NA,"CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(20:4(8Z,11Z,14Z,17Z)/20:0/0:0)","DG(20:4(8Z,11Z,14Z,17Z)/20:0/0:0)","HMDB0007542","53478320",NA,"CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:0/18:4(6Z,9Z,12Z,15Z)/0:0)","DG(22:0/18:4(6Z,9Z,12Z,15Z)/0:0)","HMDB0007599","53478370",NA,"CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"DG(22:1(13Z)/18:3(6Z,9Z,12Z)/0:0)","DG(22:1(13Z)/18:3(6Z,9Z,12Z)/0:0)","HMDB0007626","53478391",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"DG(22:1(13Z)/18:3(9Z,12Z,15Z)/0:0)","DG(22:1(13Z)/18:3(9Z,12Z,15Z)/0:0)","HMDB0007627","53478392",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"DG(22:2(13Z,16Z)/18:2(9Z,12Z)/0:0)","DG(22:2(13Z,16Z)/18:2(9Z,12Z)/0:0)","HMDB0007654","53478414",NA,"CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"DG(22:4(7Z,10Z,13Z,16Z)/18:0/0:0)","DG(22:4(7Z,10Z,13Z,16Z)/18:0/0:0)","HMDB0007680","53478436",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PA(18:0/18:2(9Z,12Z))","PA(18:0/18:2(9Z,12Z))","HMDB0007861","24779559","C00416","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PA(18:1(11Z)/18:1(11Z))","PA(18:1(11Z)/18:1(11Z))","HMDB0007862","53478602","C00416","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PA(18:1(11Z)/18:1(9Z))","PA(18:1(11Z)/18:1(9Z))","HMDB0007863","53478603","C00416","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)O","1"
"PA(18:1(9Z)/18:1(11Z))","PA(18:1(9Z)/18:1(11Z))","HMDB0007864","53478604","C00416","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PA(18:1(9Z)/18:1(9Z))","PA(18:1(9Z)/18:1(9Z))","HMDB0007865","14057128","C00416","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PS(14:1(9Z)/16:1(9Z))","PS(14:1(9Z)/16:1(9Z))","HMDB0012344","52925225",NA,"CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:1(9Z)/14:1(9Z))","PS(16:1(9Z)/14:1(9Z))","HMDB0012364","52925314",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(14:0/16:1(9Z))","PC(14:0/16:1(9Z))","HMDB0007870","24778615","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(14:1(9Z)/16:0)","PC(14:1(9Z)/16:0)","HMDB0007902","52922250","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/14:1(9Z))","PC(16:0/14:1(9Z))","HMDB0007966","52922408","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(16:1(9Z)/14:0)","PC(16:1(9Z)/14:0)","HMDB0007998","52922432","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/18:1(11Z))","PE(15:0/18:1(11Z))","HMDB0008893","53479575","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(15:0/18:1(9Z))","PE(15:0/18:1(9Z))","HMDB0008894","52924162","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PE(18:1(11Z)/15:0)","PE(18:1(11Z)/15:0)","HMDB0009021","53479620","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/15:0)","PE(18:1(9Z)/15:0)","HMDB0009054","52924339","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PC(14:0/16:0)","PC(14:0/16:0)","HMDB0007869","129657","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(15:0/15:0)","PC(15:0/15:0)","HMDB0007934","24778654","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC","1"
"PC(16:0/14:0)","PC(16:0/14:0)","HMDB0007965","24778679","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC","1"
"PE(15:0/18:0)","PE(15:0/18:0)","HMDB0008892","52924930","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/15:0)","PE(18:0/15:0)","HMDB0008988","52924324","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCC","1"
"PE-NMe(16:0/16:0)","PE-NMe(16:0/16:0)","HMDB0010567","9547031",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC)OC(=O)CCCCCCCCCCCCCCC","1"
"PE(14:0/20:2(11Z,14Z))","PE(14:0/20:2(11Z,14Z))","HMDB0008835","52924121","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(14:1(9Z)/20:1(11Z))","PE(14:1(9Z)/20:1(11Z))","HMDB0008867","52924146","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/18:2(9Z,12Z))","PE(16:0/18:2(9Z,12Z))","HMDB0008928","9546747","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/18:1(11Z))","PE(16:1(9Z)/18:1(11Z))","HMDB0008959","53479596","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(16:1(9Z)/18:1(9Z))","PE(16:1(9Z)/18:1(9Z))","HMDB0008960","52924918","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(11Z)/16:1(9Z))","PE(18:1(11Z)/16:1(9Z))","HMDB0009023","53479622","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(18:1(9Z)/16:1(9Z))","PE(18:1(9Z)/16:1(9Z))","HMDB0009056","52924899","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(18:2(9Z,12Z)/16:0)","PE(18:2(9Z,12Z)/16:0)","HMDB0009088","52924895","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:1(11Z)/14:1(9Z))","PE(20:1(11Z)/14:1(9Z))","HMDB0009251","52924545","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(20:2(11Z,14Z)/14:0)","PE(20:2(11Z,14Z)/14:0)","HMDB0009283","52924574","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PC(15:0/16:1(9Z))","PC(15:0/16:1(9Z))","HMDB0007936","24778657","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(16:1(9Z)/15:0)","PC(16:1(9Z)/15:0)","HMDB0008000","52922436","C00157","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(14:0/20:1(11Z))","PE(14:0/20:1(11Z))","HMDB0008834","52924120","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"PE(14:1(9Z)/20:0)","PE(14:1(9Z)/20:0)","HMDB0008866","52924145","C00350","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/18:1(11Z))","PE(16:0/18:1(11Z))","HMDB0008926","9546726","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(16:0/18:1(9Z))","PE(16:0/18:1(9Z))","HMDB0008927","5283496","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PE(16:1(9Z)/18:0)","PE(16:1(9Z)/18:0)","HMDB0008958","52924227","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/16:1(9Z))","PE(18:0/16:1(9Z))","HMDB0008990","52924905","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(18:1(11Z)/16:0)","PE(18:1(11Z)/16:0)","HMDB0009022","53479621","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/16:0)","PE(18:1(9Z)/16:0)","HMDB0009055","9546802","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PE(20:0/14:1(9Z))","PE(20:0/14:1(9Z))","HMDB0009218","52924525","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(20:1(11Z)/14:0)","PE(20:1(11Z)/14:0)","HMDB0009250","52924544","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PC(15:0/16:0)","PC(15:0/16:0)","HMDB0007935","24778655","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/15:0)","PC(16:0/15:0)","HMDB0007967","24778680","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC","1"
"PE(14:0/20:0)","PE(14:0/20:0)","HMDB0008833","52924940","C00350","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(16:0/18:0)","PE(16:0/18:0)","HMDB0008925","5326793","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/16:0)","PE(18:0/16:0)","HMDB0008989","445757","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC","1"
"PE(20:0/14:0)","PE(20:0/14:0)","HMDB0009217","52924881","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCC","1"
"PE-NMe2(16:0/16:0)","PE-NMe2(16:0/16:0)","HMDB0010566","9547021",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCCCCCCCCCC","1"
"PE(18:3(6Z,9Z,12Z)/P-18:1(11Z))","PE(18:3(6Z,9Z,12Z)/P-18:1(11Z))","HMDB0009149","53479683","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(6Z,9Z,12Z)/P-18:1(9Z))","PE(18:3(6Z,9Z,12Z)/P-18:1(9Z))","HMDB0009150","53479684","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/P-18:1(11Z))","PE(18:3(9Z,12Z,15Z)/P-18:1(11Z))","HMDB0009182","53479695","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/P-18:1(9Z))","PE(18:3(9Z,12Z,15Z)/P-18:1(9Z))","HMDB0009183","53479696","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/P-18:0)","PE(18:4(6Z,9Z,12Z,15Z)/P-18:0)","HMDB0009214","53479706","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/P-16:0)","PE(20:4(5Z,8Z,11Z,14Z)/P-16:0)","HMDB0009411","53479795","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/P-16:0)","PE(20:4(8Z,11Z,14Z,17Z)/P-16:0)","HMDB0009444","53479828","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-16:0/20:4(5Z,8Z,11Z,14Z))","PE(P-16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0011352","52925126",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-16:0/20:4(8Z,11Z,14Z,17Z))","PE(P-16:0/20:4(8Z,11Z,14Z,17Z))","HMDB0011353","53480847",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:0/18:4(6Z,9Z,12Z,15Z))","PE(P-18:0/18:4(6Z,9Z,12Z,15Z))","HMDB0011379","52925082",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))","PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0011410","53480870",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/18:3(9Z,12Z,15Z))","PE(P-18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0011411","53480871",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(9Z)/18:3(6Z,9Z,12Z))","PE(P-18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0011443","53480899",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(9Z)/18:3(9Z,12Z,15Z))","PE(P-18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0011444","53480900",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(14:0/18:4(6Z,9Z,12Z,15Z))","PC(14:0/18:4(6Z,9Z,12Z,15Z))","HMDB0007877","24778627","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(14:1(9Z)/18:3(6Z,9Z,12Z))","PC(14:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0007908","52922266","C00157","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(14:1(9Z)/18:3(9Z,12Z,15Z))","PC(14:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0007909","52922268","C00157","CCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(18:3(6Z,9Z,12Z)/14:1(9Z))","PC(18:3(6Z,9Z,12Z)/14:1(9Z))","HMDB0008164","52922765","C00157","CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(18:3(9Z,12Z,15Z)/14:1(9Z))","PC(18:3(9Z,12Z,15Z)/14:1(9Z))","HMDB0008197","52922827","C00157","CCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:4(6Z,9Z,12Z,15Z)/14:0)","PC(18:4(6Z,9Z,12Z,15Z)/14:0)","HMDB0008229","52922883","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/20:4(5Z,8Z,11Z,14Z))","PE(15:0/20:4(5Z,8Z,11Z,14Z))","HMDB0008904","52924170","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(15:0/20:4(8Z,11Z,14Z,17Z))","PE(15:0/20:4(8Z,11Z,14Z,17Z))","HMDB0008905","53479577","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:4(5Z,8Z,11Z,14Z)/15:0)","PE(20:4(5Z,8Z,11Z,14Z)/15:0)","HMDB0009384","52924638","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/15:0)","PE(20:4(8Z,11Z,14Z,17Z)/15:0)","HMDB0009417","53479801","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
